Rank,Mountain,MountainLink,Height,Drop,lat,lon,rangeac,Range,Region,Country,Firstascent,MountainImgSrc
1201,Wistätthorn,/wiki/Wist%C3%A4tthorn,2362,370,46.45416666666667,7.386388888888889,Bernese Alps,I/B-14.II-A,Bern,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Wist%C3%A4tthorn.jpg/285px-Wist%C3%A4tthorn.jpg
1202,Großes Teufelshorn,/wiki/Gro%C3%9Fes_Teufelshorn,2361,341,47.48916666666667,13.036111111111111,Berchtesgaden Alps,II/B-24.III-B,Salzburg / Bavaria,AT/DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Teufelsh%C3%B6rner.jpg/280px-Teufelsh%C3%B6rner.jpg
1203,Poncione Piancascia,/wiki/Poncione_Piancascia,2360,325,46.29861111111111,8.73361111111111,Ticino Alps,I/B-10.II-D,Ticino,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
1204,Vigna Soliva,noPage,2356,403,46.00694444444444,9.986944444444443,Bergamasque Prealps,II/C-29.II-C,Bergamo,IT,,noImg
1205,Großer Rosszahn,noPage,2356,317,47.38722222222222,10.46888888888889,Allgäu Alps,II/B-22.II-C,North Tyrol,AT,,noImg
1206,Grimming,/wiki/Grimming,2351,1518,47.52055555555555,14.016944444444444,Dachstein Mts,II/B-25.I-C,Styria,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Grimming_von_Hintereggeralm.jpg/280px-Grimming_von_Hintereggeralm.jpg
1207,La Tournette,/wiki/La_Tournette,2351,1514,45.827222222222225,6.286388888888888,Bornes Massif,I/B-08.IV-B,Upper Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Tournette.jpg/280px-Tournette.jpg
1208,Brienzer Rothorn,/wiki/Brienzer_Rothorn,2350,1342,46.78722222222222,8.046944444444444,Emmental Alps,I/B-14.II-C,Bern / Lucerne / Obwalden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Brienzer_Rothorn.jpg/285px-Brienzer_Rothorn.jpg
1209,Wittenberghorn,/wiki/Wittenberghorn,2350,465,46.41611111111111,7.21,Vaud Alps,I/B-14.I-A,Bern / Vaud,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Arnensee.jpg/280px-Arnensee.jpg
1210,Seekarspitze (de),noPage,2350,324,47.272777777777776,13.543888888888889,Schladming Tauern,II/A-18.II-A,Salzburg,AT,,noImg
1211,Cima di Canogia,noPage,2350,315,46.20805555555556,8.413611111111111,Ticino Alps,I/B-10.II-B,V-C-O,IT,,noImg
1211,Kahlersberg,/wiki/Kahlersberg,2350,315,47.53138888888889,13.032222222222224,Berchtesgaden Alps,II/B-24.III-B,Salzburg / Bavaria,AT/DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kahlersberg_1.jpg/280px-Kahlersberg_1.jpg
1213,Bavški Grintavec (de),noPage,2347,357,46.36888888888889,13.670833333333333,Julian Alps,II/C-34.I-C,Slovenia,SI,,noImg
1214,Pletzen (de),noPage,2345,448,47.33305555555556,14.617222222222223,Seckau Tauern,II/A-18.IV-A,Styria,AT,,noImg
1215,Cimon del Teverone,noPage,2345,417,46.20916666666667,12.402777777777779,Venetian Prealps,II/C-32.II-B,Belluno / Pordenone,IT,,noImg
1216,Ellmauer Halt,/wiki/Ellmauer_Halt,2344,1551,47.56222222222222,12.303055555555556,Kaiser Mountains,II/B-21.VI-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ellmauer_Halt2_HQ.jpg/280px-Ellmauer_Halt2_HQ.jpg
1217,Kellerjoch (Kreuzjoch),/wiki/Kellerjoch,2344,669,47.31888888888889,11.770833333333334,Tux Alps,II/B-23.I-B,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Kellerjoch_2001.jpg/280px-Kellerjoch_2001.jpg
1218,Steinfeldspitze,noPage,2344,542,47.26611111111111,13.451944444444443,Radstadt Tauern,II/A-18.I-A,Salzburg,AT,,noImg
1219,Monte Chétif (it),noPage,2343,387,45.79972222222222,6.948888888888889,Graian Alps,I/B-07.III-B,Aosta Valley,IT,,noImg
1220,Briceljk (sl),noPage,2343,363,46.39472222222222,13.631944444444445,Julian Alps,II/C-34.I-C,Slovenia,SI,,noImg
1221,Grand Veymont,/wiki/Grand_Veymont,2341,1165,44.87,5.526666666666666,Vercors Massif,I/A-06.III-A,Isère,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Grand_Veymont.jpg/280px-Grand_Veymont.jpg
1222,Thaneller,/wiki/Thaneller,2341,992,47.42638888888889,10.724722222222223,Lechtal Alps,II/B-21.I-B,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Thaneller.jpg/280px-Thaneller.jpg
1223,Crève Tête,noPage,2341,363,45.45111111111111,6.467777777777778,Vanoise massif,I/B-07.II-E,Savoy,FR,,noImg
1224,Wasserbergfirst,/wiki/Wasserbergfirst,2341,325,46.93944444444444,8.789166666666667,Schwyz Alps,I/B-14.IV-A,Schwyz,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Chaiserstock_Fulen_T4%2B_%287765334586%29.jpg/280px-Chaiserstock_Fulen_T4%2B_%287765334586%29.jpg
1225,Daniel,/wiki/Daniel_(mountain),2340,1233,47.43277777777777,10.880277777777778,Ammergau Alps,II/B-22.III-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Mountain_Daniel.jpg/280px-Mountain_Daniel.jpg
1226,Pied Moutet,noPage,2339,681,45.007222222222225,6.096111111111111,Massif des Écrins,I/A-05.III-B,Isère,FR,,noImg
1227,Aserlespitze,noPage,2337,329,47.34055555555556,10.7575,Lechtal Alps,II/B-21.I-B,North Tyrol,AT,,noImg
1228,Großer Grießstein,noPage,2337,328,47.39083333333333,14.54,Seckau Tauern,II/A-18.IV-A,Styria,AT,,noImg
1229,Cima Dodici,/wiki/Cima_Dodici,2336,1874,45.9975,11.468055555555555,Vicentine Alps,II/C-32.I-A,Vicenza / Trentino,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/CimaXII.jpg/280px-CimaXII.jpg
1230,Hochmölbing,noPage,2336,339,47.634166666666665,14.178055555555554,Totes Gebirge,II/B-25.III-B,Styria,AT,,noImg
1231,Monte Pavione (it),noPage,2335,597,46.10472222222222,11.821111111111112,Dolomites - S,II/C-31.IV-B,Belluno,IT,,noImg
1232,Pizzo del Moro,noPage,2335,516,45.930277777777775,8.124722222222223,Monte Rosa Alps,I/B-09.III-C,V-C-O / Vercelli,IT,,noImg
1233,Monte Mucrone (it),noPage,2335,309,45.62027777777778,7.9447222222222225,Biellese Alps,I/B-09.IV-A,Biella,IT,,noImg
1234,Monte Terza Piccola (it),noPage,2334,660,46.559999999999995,12.624722222222223,Carnic Alps,II/C-33.I-C,Udine,IT,,noImg
1235,Rinsennock,/wiki/Rinsennock,2334,435,46.90888888888889,13.851388888888888,Nock Mountains,II/A-19.I-A,Carinthia,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Turracher_H%C3%B6he_Rinsennock_2334m_95.JPG/280px-Turracher_H%C3%B6he_Rinsennock_2334m_95.JPG
1236,Gailtaler Polinik,/wiki/Gailtaler_Polinik,2332,975,46.62722222222222,12.982222222222223,Carnic Alps,II/C-33.I-B,Carinthia,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gailtaler_Polinik.png/280px-Gailtaler_Polinik.png
1237,Maurerberg,noPage,2332,469,46.70416666666667,11.821388888888889,Dolomites - NW,II/C-31.III-A,South Tyrol,IT,,noImg
1238,Tour d'Aï,/wiki/Tour_d%27A%C3%AF,2331,886,46.37222222222222,7.001944444444445,Vaud Alps,I/B-14.I-A,Vaud,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Tour_d_Ai_Blick_von_Berneuse.jpg/280px-Tour_d_Ai_Blick_von_Berneuse.jpg
1239,Klomnock (de),noPage,2331,360,46.880833333333335,13.788055555555555,Nock Mountains,II/A-19.I-A,Carinthia,AT,,noImg
1240,Ackerlspitze,/wiki/Ackerlspitze,2329,359,47.55916666666666,12.3475,Kaiser Mountains,II/B-21.VI-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Ackerlspitze_und_Maukspitze.jpg/280px-Ackerlspitze_und_Maukspitze.jpg
1241,Bernkogel,noPage,2325,330,47.24861111111111,13.043333333333333,Goldberg Group,II/A-17.II-E,Salzburg,AT,,noImg
1242,Monte Piana,/wiki/Monte_Piana,2324,450,46.61527777777778,12.2425,Sexten Dolomites,II/C-31.I-A,Belluno / South Tyrol,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Carbonin_1.JPG/280px-Carbonin_1.JPG
1243,Cavallazza (it),noPage,2324,349,46.278888888888886,11.77638888888889,Fiemme Mountains,II/C-31.V-B,Trentino,IT,,noImg
1244,Cornaget (it),noPage,2323,619,46.31194444444444,12.584444444444445,Carnic Prealps,II/C-33.III-B,Pordenone,IT,,noImg
1245,Montagne du Cheval Blanc (fr),noPage,2323,450,44.12722222222222,6.424166666666667,Provence Alps,I/A-03.II-A,Alpes-de-Haute-Provence,FR,,noImg
1246,Pointe Noire de Pormenaz (fr),noPage,2323,373,45.95888888888889,6.801388888888889,Aiguilles Rouges,I/B-08.I-A,Upper Savoy,FR,,noImg
1247,Cima del Fop,/wiki/Cima_del_Fop,2322,325,45.933055555555555,9.863888888888889,Bergamasque Prealps,II/C-29.II-B,Bergamo,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Cima_di_Fop_da_Sud.JPG/280px-Cima_di_Fop_da_Sud.JPG
1248,Seehorn (de),noPage,2321,300,47.516666666666666,12.853055555555555,Berchtesgaden Alps,II/B-24.III-A,Salzburg,AT,,noImg
1249,Creta di Mimoias,noPage,2320,330,46.510555555555555,12.624722222222223,Carnic Alps,II/C-33.I-C,Belluno,IT,,noImg
1250,Golzentipp,noPage,2317,364,46.73444444444444,12.60388888888889,Gailtal Alps,II/C-33.II-A,East Tyrol,AT,,noImg
1251,Weißhorn ,/wiki/Wei%C3%9Fhorn_(South_Tyrol),2317,328,46.353611111111114,11.444722222222222,Fiemme Mountains,II/C-31.V-A,South Tyrol,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Corno_Bianco.JPG/280px-Corno_Bianco.JPG
1252,Marmontana,/wiki/Marmontana,2316,343,46.17194444444444,9.170277777777777,Adula Alps,I/B-10.III-D,Graubünden / Como,CH/IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
1253,Großhansl,noPage,2315,304,47.31861111111112,14.265833333333333,Wölz Tauern,II/A-18.III-A,Styria,AT,,noImg
1254,Nabois Grande,noPage,2313,339,46.439166666666665,13.488333333333333,Julian Alps,II/C-34.I-A,Udine,IT,,noImg
1255,Monte Turlon,noPage,2312,482,46.32194444444445,12.505277777777778,Carnic Prealps,II/C-33.III-A,Pordenone,IT,,noImg
1256,Cima dei Vieres,noPage,2310,504,46.30972222222222,12.48472222222222,Carnic Prealps,II/C-33.III-A,Pordenone,IT,,noImg
1257,Großer Beil,/wiki/Gro%C3%9Fer_Beil,2309,311,47.34138888888889,12.027222222222223,Kitzbühel Alps,II/B-23.II-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Gro%C3%9Fer_Beil.JPG/280px-Gro%C3%9Fer_Beil.JPG
1258,Hinterrugg,/wiki/Hinterrugg,2306,470,47.15361111111111,9.304722222222223,Appenzell Alps,I/B-14.V-A,St. Gallen,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Picswiss_SG-37-02.jpg/280px-Picswiss_SG-37-02.jpg
1259,Caserine Alte,noPage,2306,382,46.31472222222222,12.631666666666668,Carnic Prealps,II/C-33.III-B,Pordenone,IT,,noImg
1260,Schaufelspitze,/wiki/Schaufelspitze_(Karwendel),2306,312,47.42305555555555,11.607777777777777,Karwendel,II/B-21.IV-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/20110814-Schaufelspitze_%28Karwendel%29_066.JPG/282px-20110814-Schaufelspitze_%28Karwendel%29_066.JPG
1261,Monte Civrari (it),noPage,2302,404,45.19194444444444,7.327222222222222,Graian Alps,I/B-07.I-A,Turin,IT,,noImg
1262,Monte Togano (it),noPage,2301,1473,46.08972222222222,8.394166666666667,Ticino Alps,I/B-10.II-C,V-C-O,IT,,noImg
1263,Cima di Menna (it),noPage,2300,449,45.92972222222222,9.76,Bergamasque Prealps,II/C-29.II-B,Bergamo,IT,,noImg
1264,Hochiss,/wiki/Hochiss,2299,1359,47.458333333333336,11.765,Brandenberg Alps,II/B-21.V-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hochiss.jpg/280px-Hochiss.jpg
1265,Bruderkogel,noPage,2299,475,47.38777777777778,14.422222222222222,Rottenmann Tauern,II/A-18.III-B,Styria,AT,,noImg
1266,Steinkogel,noPage,2299,325,47.29861111111111,12.236388888888888,Kitzbühel Alps,II/B-23.II-A,Salzburg,AT,,noImg
1267,Mutteristock,/wiki/Mutteristock,2294,744,47.04833333333333,8.943055555555556,Schwyz Alps,I/B-14.IV-C,Glarus / Schwyz,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Kloental.jpg/280px-Kloental.jpg
1268,Lastìa de Framónt,noPage,2294,361,46.314166666666665,12.035277777777777,Dolomites - SE,II/C-31.II-A,Belluno,IT,,noImg
1269,Höllwand,noPage,2287,494,47.2825,13.16388888888889,Ankogel Group,II/A-17.II-F,Salzburg,AT,,noImg
1270,Lumkofel (de),noPage,2287,340,46.721111111111114,12.842222222222222,Gailtal Alps,II/C-33.II-B,Carinthia,AT,,noImg
1271,Stadelhorn,/wiki/Stadelhorn,2286,1121,47.59277777777778,12.795833333333333,Berchtesgaden Alps,II/B-24.III-D,Salzburg / Bavaria,AT/DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Stadelhorn_von_der_Ro%C3%9Fkarscharte.jpg/280px-Stadelhorn_von_der_Ro%C3%9Fkarscharte.jpg
1272,Montagne de Coste Longue,noPage,2286,382,44.13388888888889,6.485277777777778,Provence Alps,I/A-03.II-A,Alpes-de-Haute-Provence,FR,,noImg
1273,Ochsenkopf,/wiki/Ochsenkopf_(Malbun),2286,341,47.11472222222223,9.624722222222223,Rätikon,II/A-15.VIII-A,Vorarlberg / Liechtenstein,AT/LI,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Liechtenstein_location_map_Topographic.png/248px-Liechtenstein_location_map_Topographic.png
1274,Grande Moucherolle (fr),noPage,2284,454,45.00555555555555,5.565833333333333,Vercors Massif,I/A-06.III-A,Isère,FR,,noImg
1275,Rautispitz,/wiki/Rautispitz,2283,465,47.071111111111115,9.028333333333334,Schwyz Alps,I/B-14.IV-C,Glarus,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Rautispitz_von_Mollis.jpg/280px-Rautispitz_von_Mollis.jpg
1276,Druesberg,/wiki/Druesberg,2282,709,47.00416666666667,8.83361111111111,Schwyz Alps,I/B-14.IV-A,Schwyz,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Druesberg.jpg/280px-Druesberg.jpg
1277,Trogkofel,/wiki/Trogkofel,2280,736,46.57055555555556,13.216944444444444,Carnic Alps,II/C-33.I-B,Carinthia / Udine,AT/IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Aip.jpg/280px-Aip.jpg
1278,Großer Daumen,/wiki/Gro%C3%9Fer_Daumen,2280,354,47.44138888888889,10.375555555555556,Allgäu Alps,II/B-22.II-C,Bavaria,DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Gro%C3%9Fer-Daumen.jpg/288px-Gro%C3%9Fer-Daumen.jpg
1279,Brisi,/wiki/Brisi,2279,325,47.15333333333333,9.276666666666667,Appenzell Alps,I/B-14.V-A,St. Gallen,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Firsten.jpg/280px-Firsten.jpg
1280,Rauer Knöll (de),noPage,2278,330,47.386944444444445,11.623333333333333,Karwendel,II/B-21.IV-A,North Tyrol,AT,,noImg
1281,Hochschwab,/wiki/Hochschwab_(mountain),2277,1045,47.61833333333333,15.142222222222221,Hochschwab,II/B-26.II-A,Styria,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/2008-07-29_Hochschwab_von_Seewiesen.jpg/282px-2008-07-29_Hochschwab_von_Seewiesen.jpg
1282,Jauken (Torkofel),/wiki/Torkofel,2276,661,46.70194444444445,13.076666666666666,Gailtal Alps,II/C-33.II-D,Carinthia,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jauken.JPG/280px-Jauken.JPG
1283,Kronplatz (Spitzhörnle),/wiki/Kronplatz,2275,513,46.73888888888889,11.958055555555555,Dolomites - NE,II/C-31.I-B,South Tyrol,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Kronplatz_Suedseite.jpg/280px-Kronplatz_Suedseite.jpg
1284,Leilachspitze,/wiki/Leilachspitze,2274,423,47.43861111111111,10.546111111111111,Allgäu Alps,II/B-22.II-C,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Leilachspitze.JPG/282px-Leilachspitze.JPG
1285,Tosc,/wiki/Tosc_(peak),2273,300,46.35666666666667,13.868333333333334,Julian Alps,II/C-34.I-E,Slovenia,SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Tosc-Voje2.JPG/280px-Tosc-Voje2.JPG
1286,Rotgschirr (de),noPage,2270,376,47.70166666666667,13.996388888888887,Totes Gebirge,II/B-25.III-A,Styria / Upper Austria,AT,,noImg
1287,Monte Chiadin,noPage,2269,540,46.59722222222222,12.738333333333333,Carnic Alps,II/C-33.I-A,Belluno / Udine,IT,,noImg
1288,Monte Vacalizza,noPage,2266,326,46.305,12.476666666666667,Carnic Prealps,II/C-33.III-A,Pordenone,IT,,noImg
1289,Hochschottwies,noPage,2262,344,47.51416666666667,13.124722222222223,Berchtesgaden Alps,II/B-24.III-B,Salzburg,AT,,noImg
1290,Cima Carega (it),noPage,2259,1185,45.72416666666667,11.13,Venetian Prealps,II/C-32.II-B,Trentino,IT,,noImg
1291,Höfats,/wiki/H%C3%B6fats,2259,478,47.36694444444444,10.349722222222223,Allgäu Alps,II/B-22.II-C,Bavaria,DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Hoefats.jpg/280px-Hoefats.jpg
1292,Croix de Rougny,noPage,2259,305,44.85916666666667,5.999444444444444,Massif des Écrins,I/A-05.III-D,Isère,FR,,noImg
1293,Soiernspitze,/wiki/Soiernspitze,2257,833,47.48166666666667,11.3575,Karwendel,II/B-21.IV-B,Bavaria,DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Soiernspitze.jpg/280px-Soiernspitze.jpg
1294,Monte Cadria,/wiki/Monte_Cadria,2254,1434,45.93861111111111,10.698055555555555,Garda Prealps,II/C-30.II-A,Trentino,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/MonteCadria-2017-06-20-DalSud-Zoom.jpg/280px-MonteCadria-2017-06-20-DalSud-Zoom.jpg
1295,Dent de Savigny,/wiki/Dent_de_Savigny,2252,853,46.54972222222222,7.226666666666667,Fribourg Prealps,I/B-14.I-B,Fribourg / Vaud,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Gastlosenkette.jpg/280px-Gastlosenkette.jpg
1296,Hirschkopf,noPage,2252,305,47.2325,12.9425,Goldberg Group,II/A-17.II-E,Salzburg,AT,,noImg
1297,Admonter Reichenstein,/wiki/Admonter_Reichenstein,2251,812,47.549166666666665,14.544166666666667,Ennstal Alps,II/B-26.I-B,Styria,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Admonter_Reichenstein_2.jpg/280px-Admonter_Reichenstein_2.jpg
1298,Cimon del Cavallo,noPage,2251,380,46.13333333333333,12.496388888888887,Venetian Prealps,II/C-32.II-B,Belluno / Pordenone,IT,,noImg
1299,Punta Setteventi,noPage,2250,358,45.86027777777778,10.392777777777777,Brescia Prealps,II/C-30.I-A,Brescia,IT,,noImg
1300,Morgenberghorn,/wiki/Morgenberghorn,2249,370,46.62222222222222,7.793611111111111,Bernese Alps,I/B-14.II-B,Bern,CH,,Error
1301,Hochkogel,noPage,2249,311,47.32833333333333,12.616944444444444,Kitzbühel Alps,II/B-23.II-C,Salzburg,AT,,noImg
1302,Rötelstein,noPage,2247,424,47.45722222222223,13.555277777777778,Dachstein Mts,II/B-25.I-B,Salzburg,AT,,noImg
1303,Gaishorn (de),noPage,2247,388,47.47,10.476944444444445,Allgäu Alps,II/B-22.II-C,North Tyrol,AT,,noImg
1304,Sparafeld (de),noPage,2247,361,47.54944444444444,14.530277777777778,Ennstal Alps,II/B-26.I-B,Styria,AT,,noImg
1305,Pizzo di Gino,/wiki/Pizzo_di_Gino,2245,367,46.12361111111111,9.145,Lugano Prealps,I/B-11.I-A,Como,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Pizzo_di_Gino.jpg/280px-Pizzo_di_Gino.jpg
1306,Großer Pyhrgas,/wiki/Gro%C3%9Fer_Pyhrgas,2244,1290,47.652499999999996,14.398055555555555,Ennstal Alps,II/B-26.I-A,Styria / Upper Austria,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Gro%C3%9Fer_Pyhrgas.jpg/280px-Gro%C3%9Fer_Pyhrgas.jpg
1307,Roc d'Enfer,/wiki/Roc_d%27Enfer,2244,1081,46.189722222222215,6.611944444444444,Chablais Alps,I/B-08.III-C,Upper Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Rocdenfer.JPG/280px-Rocdenfer.JPG
1308,Krn,/wiki/Krn,2244,609,46.26611111111111,13.658333333333333,Julian Alps,II/C-34.I-F,Slovenia,SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Krn_mountain.JPG/280px-Krn_mountain.JPG
1309,Piz di Mezzodì (it),noPage,2240,1248,46.21888888888889,12.036111111111111,Dolomites - SE,II/C-31.II-B,Belluno,IT,,noImg
1310,Köllenspitze,/wiki/K%C3%B6llenspitze,2238,1088,47.49888888888889,10.630277777777778,Allgäu Alps,II/B-22.II-E,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/20070428-Kellespitze_MQ.jpg/282px-20070428-Kellespitze_MQ.jpg
1311,Hochstuhl / Veliki Stol,/wiki/Stol_(Karawanks),2237,1021,46.433611111111105,14.174722222222222,Karawanks,II/C-35.I-A,Carinthia / Slovenia,AT/SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Lake_Bled_view_%283%29.jpg/280px-Lake_Bled_view_%283%29.jpg
1312,Monte Larone,noPage,2237,415,46.219166666666666,8.362777777777778,Ticino Alps,I/B-10.II-A,V-C-O,IT,,noImg
1313,Latschur,/wiki/Latschur,2236,1268,46.73833333333334,13.396666666666667,Gailtal Alps,II/C-33.II-E,Carinthia,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Latschur-Goldeck_Mirnock.jpg/280px-Latschur-Goldeck_Mirnock.jpg
1314,Croise Baulet (fr),noPage,2236,435,45.89888888888889,6.552777777777778,Aravis Range,I/B-08.IV-A,Upper Savoy,FR,,noImg
1315,Schafberg,/wiki/Schafberg_(Bernese_Alps),2235,726,46.636944444444445,7.316388888888889,Fribourg Prealps,I/B-14.I-B,Bern / Fribourg,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
1316,Pasubio (Cima Palon),/wiki/Cima_Palon,2232,1070,45.79222222222222,11.176388888888889,Vicentine Alps,II/C-32.I-B,Trentino,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Monte_Pasubio.jpg/280px-Monte_Pasubio.jpg
1317,Pointe d'Almet,noPage,2232,511,45.981388888888894,6.521944444444444,Bornes Massif,I/B-08.IV-B,Upper Savoy,FR,,noImg
1318,Geierkogel,noPage,2231,326,47.39972222222222,14.499722222222221,Seckau Tauern,II/A-18.IV-A,Styria,AT,,noImg
1319,Hoher Ifen,/wiki/Hoher_Ifen,2230,478,47.35444444444445,10.1,Allgäu Alps,II/B-22.II-A,Vorarlberg / Bavaria,AT/DE,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Hoher-Ifen.jpg/280px-Hoher-Ifen.jpg
1320,Monte Messer,noPage,2230,328,46.17527777777777,12.455,Venetian Prealps,II/C-32.II-B,Belluno / Pordenone,IT,,noImg
1321,Monte Lavanech,noPage,2229,336,45.95138888888889,10.543333333333333,Adamello-Presanella Alps,II/C-28.III-A,Trentino,IT,,noImg
1322,Monte Borga,noPage,2228,438,46.29361111111111,12.349444444444446,Carnic Prealps,II/C-33.III-A,Belluno / Pordenone,IT,,noImg
1323,Gumpeneck (de),noPage,2226,356,47.39722222222222,14.014722222222222,Wölz Tauern,II/A-18.III-A,Styria,AT,,noImg
1324,Großer Buchstein (de),noPage,2224,1363,47.60888888888889,14.604166666666666,Ennstal Alps,II/B-26.I-B,Styria,AT,,noImg
1325,Kalški Greben,/wiki/Kal%C5%A1ki_Greben,2224,431,46.331388888888895,14.538055555555555,Kamnik Alps,II/C-35.II-B,Slovenia,SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Kalshki_greben_Kogel.jpg/280px-Kalshki_greben_Kogel.jpg
1326,Rappenspitze (de),noPage,2223,323,47.40222222222222,11.645833333333332,Karwendel,II/B-21.IV-A,North Tyrol,AT,,noImg
1327,Sosto,/wiki/Sosto,2221,524,46.54833333333333,8.951944444444443,Adula Alps,I/B-10.III-B,Ticino,CH,,Error
1328,Dent d'Oche,/wiki/Dent_d%27Oche,2221,306,46.35333333333333,6.731111111111111,Chablais Alps,I/B-08.III-B,Upper Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Dent_d%27oche_jan_2007.jpg/280px-Dent_d%27oche_jan_2007.jpg
